Tabla;Indice;Tipo;EsPK;EsUnique;EstaDeshabilitado;IgnoraDuplicados;OrdenColumna;Columna;EsDescendente;EsIncluida;OrdenParticion;ColStoreOrder
RelacionObligadoDevengadoAreaGestion;PK_RelacionObligadoDevengadoAreaGestion;CLUSTERED;1;1;0;0;8;ComprobanteObligado;0;0;0;0
RemplazaPlanCuentaProxAno;PK_RemplazaPlanCuentaProxAno;NONCLUSTERED;1;1;0;0;1;Ano_Proceso;0;0;0;0
RemplazaPlanCuentaProxAno;PK_RemplazaPlanCuentaProxAno;NONCLUSTERED;1;1;0;0;2;Codigo_Area;0;0;0;0
RemplazaPlanCuentaProxAno;PK_RemplazaPlanCuentaProxAno;NONCLUSTERED;1;1;0;0;3;CuentaAntigua;0;0;0;0
RemplazaPlanCuentaProxAno_DesdePlantilla;PK_RemplazaPlanCuentaProxAno_DesdePlantilla;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
RemplazaPlanCuentaProxAno_DesdePlantilla;PK_RemplazaPlanCuentaProxAno_DesdePlantilla;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
RemplazaPlanCuentaProxAno_DesdePlantilla;PK_RemplazaPlanCuentaProxAno_DesdePlantilla;CLUSTERED;1;1;0;0;3;CuentaNueva;0;0;0;0
RemuneracionCtaAreaGestion;PK_RemuneracionCtaAreaGestion;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
RemuneracionCtaAreaGestion;PK_RemuneracionCtaAreaGestion;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
RemuneracionCtaAreaGestion;PK_RemuneracionCtaAreaGestion;CLUSTERED;1;1;0;0;3;CodigoCuenta;0;0;0;0
RemuneracionCtaAreaGestion;PK_RemuneracionCtaAreaGestion;CLUSTERED;1;1;0;0;4;Codigo_AreaGestion;0;0;0;0
RemuneracionCtaAreaGestion;PK_RemuneracionCtaAreaGestion;CLUSTERED;1;1;0;0;5;Codigo_Programa;0;0;0;0
RemuneracionCtaAreaGestion;PK_RemuneracionCtaAreaGestion;CLUSTERED;1;1;0;0;6;Codigo_SubPrograma;0;0;0;0
RemuneracionCtaAreaGestion;PK_RemuneracionCtaAreaGestion;CLUSTERED;1;1;0;0;7;Id_Proyecto;0;0;0;0
RendicionSubvencion;PK_RendicionSubvencion;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
RendicionSubvencion;PK_RendicionSubvencion;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
RendicionSubvencion;PK_RendicionSubvencion;CLUSTERED;1;1;0;0;3;Rut;0;0;0;0
RendicionSubvencion;PK_RendicionSubvencion;CLUSTERED;1;1;0;0;4;IdSubvencion;0;0;0;0
RendicionSubvencion;PK_RendicionSubvencion;CLUSTERED;1;1;0;0;5;Ano_Decreto;0;0;0;0
RendicionSubvencion;PK_RendicionSubvencion;CLUSTERED;1;1;0;0;6;Num_Decreto;0;0;0;0
RendicionSubvencion;PK_RendicionSubvencion;CLUSTERED;1;1;0;0;7;Ano_Traspaso;0;0;0;0
RendicionSubvencion;PK_RendicionSubvencion;CLUSTERED;1;1;0;0;8;Num_Traspaso;0;0;0;0
RendicionSubvencion;PK_RendicionSubvencion;CLUSTERED;1;1;0;0;9;TipoComprobante;0;0;0;0
Resolucion;Ano;NONCLUSTERED;0;0;0;0;1;Ano_Proceso;0;0;0;0
Resolucion;Area;NONCLUSTERED;0;0;0;0;1;Area;0;0;0;0
Resolucion;PK_Resolucion;CLUSTERED;1;1;0;0;1;Ano_Proceso;0;0;0;0
Resolucion;PK_Resolucion;CLUSTERED;1;1;0;0;2;Area;0;0;0;0
Resolucion;PK_Resolucion;CLUSTERED;1;1;0;0;3;Numero_Resolucion;0;0;0;0
ResultadoMigracionMuninet;PK_ResultadoMigracionMuninet;CLUSTERED;1;1;0;0;1;Sis_Cod;0;0;0;0
ResultadoMigracionMuninet;PK_ResultadoMigracionMuninet;CLUSTERED;1;1;0;0;2;NombreTabla;0;0;0;0
SDF_Detalle_Decreto_Doc_Adjuntos_Rechazo;PK_SDF_Detalle_Decreto_Doc_Adjuntos_Rechazo;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
SDF_Detalle_Decreto_Doc_Adjuntos_Rechazo;PK_SDF_Detalle_Decreto_Doc_Adjuntos_Rechazo;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
SDF_Detalle_Decreto_Doc_Adjuntos_Rechazo;PK_SDF_Detalle_Decreto_Doc_Adjuntos_Rechazo;CLUSTERED;1;1;0;0;3;NumeroDecreto;0;0;0;0
SDF_Detalle_Decreto_Doc_Adjuntos_Rechazo;PK_SDF_Detalle_Decreto_Doc_Adjuntos_Rechazo;CLUSTERED;1;1;0;0;4;Id_Estados_Decretos_Historico;0;0;0;0
SDF_Detalle_Decreto_Doc_Adjuntos_Rechazo;PK_SDF_Detalle_Decreto_Doc_Adjuntos_Rechazo;CLUSTERED;1;1;0;0;5;Correlativo;0;0;0;0
SDF_Detalle_Fac_Doc_Adjuntos;PK_DFE_Detalle_Fac_Doc_Adjuntos;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
SDF_Detalle_Fac_Doc_Adjuntos;PK_DFE_Detalle_Fac_Doc_Adjuntos;CLUSTERED;1;1;0;0;2;Tipo_Documento;0;0;0;0
SDF_Detalle_Fac_Doc_Adjuntos;PK_DFE_Detalle_Fac_Doc_Adjuntos;CLUSTERED;1;1;0;0;3;Numero_Documento;0;0;0;0
SDF_Detalle_Fac_Doc_Adjuntos;PK_DFE_Detalle_Fac_Doc_Adjuntos;CLUSTERED;1;1;0;0;4;Rut;0;0;0;0
SDF_Detalle_Fac_Doc_Adjuntos;PK_DFE_Detalle_Fac_Doc_Adjuntos;CLUSTERED;1;1;0;0;5;Correlativo;0;0;0;0
SDF_Detalle_Perfil;PK_SDF_Detalle_Perfil;CLUSTERED;1;1;0;0;1;Tipo_Perfil;0;0;0;0
SDF_Detalle_Perfil;PK_SDF_Detalle_Perfil;CLUSTERED;1;1;0;0;2;Id_Opcion;0;0;0;0
SDF_Encabezado_Fac_Doc;PK_DFE_Encabezado_Fac_Doc;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
SDF_Encabezado_Fac_Doc;PK_DFE_Encabezado_Fac_Doc;CLUSTERED;1;1;0;0;2;Tipo_Documento;0;0;0;0
SDF_Encabezado_Fac_Doc;PK_DFE_Encabezado_Fac_Doc;CLUSTERED;1;1;0;0;3;Numero_Documento;0;0;0;0
SDF_Encabezado_Fac_Doc;PK_DFE_Encabezado_Fac_Doc;CLUSTERED;1;1;0;0;4;Rut;0;0;0;0
SDF_Estados_Decreto;PK_SDF_Estados_Decreto_1;CLUSTERED;1;1;0;0;1;Codigo_Estado;0;0;0;0
SDF_Estados_Decreto_Historico;idx_SDF_EstadosDecretoHistorico;NONCLUSTERED;0;0;0;0;1;Codigo_Area;0;0;0;0
SDF_Estados_Decreto_Historico;idx_SDF_EstadosDecretoHistorico;NONCLUSTERED;0;0;0;0;2;Ano_Proceso;0;0;0;0
SDF_Estados_Decreto_Historico;idx_SDF_EstadosDecretoHistorico;NONCLUSTERED;0;0;0;0;3;NumeroDecreto;0;0;0;0
SDF_Estados_Decreto_Historico;idx_SDF_EstadosDecretoHistorico;NONCLUSTERED;0;0;0;0;4;Id;0;0;0;0
SDF_Estados_Decreto_Historico;PK_SDF_Estados_Decreto_Historico;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
SDF_Estados_Decreto_Historico;PK_SDF_Estados_Decreto_Historico;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
SDF_Estados_Decreto_Historico;PK_SDF_Estados_Decreto_Historico;CLUSTERED;1;1;0;0;3;NumeroDecreto;0;0;0;0
SDF_Estados_Decreto_Historico;PK_SDF_Estados_Decreto_Historico;CLUSTERED;1;1;0;0;4;Id;0;0;0;0
SDF_Estados_Fac_Doc;PK_SDF_Estados_Fac_Doc;CLUSTERED;1;1;0;0;1;Codigo_Estado;0;0;0;0
SDF_Estados_Fac_Doc_Historico;PK_SDF_Estados_Fac_Doc_Historico_1;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
SDF_Estados_Fac_Doc_Historico;PK_SDF_Estados_Fac_Doc_Historico_1;CLUSTERED;1;1;0;0;2;Tipo_Documento;0;0;0;0
SDF_Estados_Fac_Doc_Historico;PK_SDF_Estados_Fac_Doc_Historico_1;CLUSTERED;1;1;0;0;3;Numero_Documento;0;0;0;0
SDF_Estados_Fac_Doc_Historico;PK_SDF_Estados_Fac_Doc_Historico_1;CLUSTERED;1;1;0;0;4;Rut;0;0;0;0
SDF_Estados_Fac_Doc_Historico;PK_SDF_Estados_Fac_Doc_Historico_1;CLUSTERED;1;1;0;0;5;Id;0;0;0;0
SDF_Firmas;PK_SDF_Firmas_1;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
SDF_Firmas;PK_SDF_Firmas_1;CLUSTERED;1;1;0;0;2;Tipo_Comprobante;0;0;0;0
SDF_Firmas;PK_SDF_Firmas_1;CLUSTERED;1;1;0;0;3;Orden_Firma;0;0;0;0
SDF_Firmas_Historico;PK_SDF_Historico_Firmas;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
SDF_Firmas_Historico;PK_SDF_Historico_Firmas;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
SDF_Firmas_Historico;PK_SDF_Historico_Firmas;CLUSTERED;1;1;0;0;3;Tipo_Comprobante;0;0;0;0
SDF_Firmas_Historico;PK_SDF_Historico_Firmas;CLUSTERED;1;1;0;0;4;Numero_Comprobante;0;0;0;0
SDF_Firmas_Historico;PK_SDF_Historico_Firmas;CLUSTERED;1;1;0;0;5;Orden_Firma;0;0;0;0
SDF_Firmas_Historico;PK_SDF_Historico_Firmas;CLUSTERED;1;1;0;0;6;Id;0;0;0;0
SDF_Firmas_Multiples;PK_SDF_Firmas_Multiples;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
SDF_Firmas_Multiples;PK_SDF_Firmas_Multiples;CLUSTERED;1;1;0;0;2;Tipo_Comprobante;0;0;0;0
SDF_Firmas_Multiples;PK_SDF_Firmas_Multiples;CLUSTERED;1;1;0;0;3;Orden_Firma;0;0;0;0
SDF_Firmas_Multiples;PK_SDF_Firmas_Multiples;CLUSTERED;1;1;0;0;4;Orden_Multiple;0;0;0;0
SDF_Firmas_Posiciones;PK_SDF_Firmas_Posiciones_1;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
SDF_Firmas_Posiciones;PK_SDF_Firmas_Posiciones_1;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
SDF_Firmas_Posiciones;PK_SDF_Firmas_Posiciones_1;CLUSTERED;1;1;0;0;3;Tipo_Comprobante;0;0;0;0
SDF_Firmas_Posiciones;PK_SDF_Firmas_Posiciones_1;CLUSTERED;1;1;0;0;4;Numero_Comprobante;0;0;0;0
SDF_Firmas_Posiciones;PK_SDF_Firmas_Posiciones_1;CLUSTERED;1;1;0;0;5;Orden_Firma;0;0;0;0
SDF_Firmas_Subrogante;PK_SDF_Firmas_Subrogante;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
SDF_Firmas_Subrogante;PK_SDF_Firmas_Subrogante;CLUSTERED;1;1;0;0;2;Tipo_Comprobante;0;0;0;0
SDF_Firmas_Subrogante;PK_SDF_Firmas_Subrogante;CLUSTERED;1;1;0;0;3;Orden_Firma;0;0;0;0
SDF_Firmas_Subrogante;PK_SDF_Firmas_Subrogante;CLUSTERED;1;1;0;0;4;Orden_Subrogante;0;0;0;0
SDF_Firmas_Subrogante_multiple;PK_SDF_Firmas_Subrogante_Multiple;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
SDF_Firmas_Subrogante_multiple;PK_SDF_Firmas_Subrogante_Multiple;CLUSTERED;1;1;0;0;2;Tipo_Comprobante;0;0;0;0
SDF_Firmas_Subrogante_multiple;PK_SDF_Firmas_Subrogante_Multiple;CLUSTERED;1;1;0;0;3;Orden_Firma;0;0;0;0
SDF_Firmas_Subrogante_multiple;PK_SDF_Firmas_Subrogante_Multiple;CLUSTERED;1;1;0;0;4;Orden_Subrogante;0;0;0;0
SDF_Firmas_Subrogante_multiple;PK_SDF_Firmas_Subrogante_Multiple;CLUSTERED;1;1;0;0;5;Orden_Multiple;0;0;0;0
SDF_log_mail;PK_SDF_log_mail;CLUSTERED;1;1;0;0;1;id_log_mail;0;0;0;0
SDF_Matriz_Opciones;PK_SDF_Matriz_Opciones;CLUSTERED;1;1;0;0;1;Id_Opcion;0;0;0;0
SDF_Opcion_Por_Usuario;PK_SDF_Opcion_Por_Usuario;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
SDF_Opcion_Por_Usuario;PK_SDF_Opcion_Por_Usuario;CLUSTERED;1;1;0;0;2;Id_Usuario;0;0;0;0
SDF_Opcion_Por_Usuario;PK_SDF_Opcion_Por_Usuario;CLUSTERED;1;1;0;0;3;Id_Opcion;0;0;0;0
SDF_Revisor;PK_SDF_Revisor;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
SDF_Revisor;PK_SDF_Revisor;CLUSTERED;1;1;0;0;2;Tipo_Comprobante;0;0;0;0
SDF_Revisor;PK_SDF_Revisor;CLUSTERED;1;1;0;0;3;Orden_Firma_Antecesor;0;0;0;0
SDF_Revisor;PK_SDF_Revisor;CLUSTERED;1;1;0;0;4;Id_Revisor;0;0;0;0
SDF_Revisor_Multiple;PK_SDF_Revisor_Multiple;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
SDF_Revisor_Multiple;PK_SDF_Revisor_Multiple;CLUSTERED;1;1;0;0;2;Tipo_Comprobante;0;0;0;0
SDF_Revisor_Multiple;PK_SDF_Revisor_Multiple;CLUSTERED;1;1;0;0;3;Orden_Firma_Antecesor;0;0;0;0
SDF_Revisor_Multiple;PK_SDF_Revisor_Multiple;CLUSTERED;1;1;0;0;4;Id_Revisor;0;0;0;0
SDF_Revisor_Multiple;PK_SDF_Revisor_Multiple;CLUSTERED;1;1;0;0;5;Orden_Multiple;0;0;0;0
SDF_Tipo_Perfiles;PK_SDF_Tipo_Perfiles;CLUSTERED;1;1;0;0;1;Tipo_Perfil;0;0;0;0
SDF_Tipos_Fac_Doc;PK_SDF_Tipos_Fac_Doc_1;CLUSTERED;1;1;0;0;1;Tipo_Documento;0;0;0;0
SDF_Usuarios;PK_SDF_Usuarios_1;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
SDF_Usuarios;PK_SDF_Usuarios_1;CLUSTERED;1;1;0;0;2;Id_Usuario;0;0;0;0
Sigem_Cuentas;PK_Sigem_Cuentas;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Sigem_Cuentas;PK_Sigem_Cuentas;CLUSTERED;1;1;0;0;2;CodigoCuenta;0;0;0;0
Sigem_Cuentas;PK_Sigem_Cuentas;CLUSTERED;1;1;0;0;3;Iniciales;0;0;0;0
Sigem_Formulas;PK_Sigem_Formulas;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Sigem_Formulas;PK_Sigem_Formulas;CLUSTERED;1;1;0;0;2;Correlativo;0;0;0;0
Sigem_GruposDeCuentas;Prim_Sigem_GruposDeCuentas;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Sigem_GruposDeCuentas;Prim_Sigem_GruposDeCuentas;CLUSTERED;1;1;0;0;2;Iniciales;0;0;0;0
SubProgramaAreadeGestion;PK_SubProgramaAreadeGestion;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
SubProgramaAreadeGestion;PK_SubProgramaAreadeGestion;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
SubProgramaAreadeGestion;PK_SubProgramaAreadeGestion;CLUSTERED;1;1;0;0;3;Codigo_AreaGestion;0;0;0;0
SubProgramaAreadeGestion;PK_SubProgramaAreadeGestion;CLUSTERED;1;1;0;0;4;Codigo_Programa;0;0;0;0
SubProgramaAreadeGestion;PK_SubProgramaAreadeGestion;CLUSTERED;1;1;0;0;5;Codigo_SubPrograma;0;0;0;0
Subvencion_Nomina;Subvencion_Nomina_PK;NONCLUSTERED;1;1;0;0;1;Ano_Proceso;0;0;0;0
Subvencion_Nomina;Subvencion_Nomina_PK;NONCLUSTERED;1;1;0;0;2;Codigo_Area;0;0;0;0
Subvencion_Nomina;Subvencion_Nomina_PK;NONCLUSTERED;1;1;0;0;3;NumeroDevengado;0;0;0;0
Subvencion_Nomina;Subvencion_Nomina_PK;NONCLUSTERED;1;1;0;0;4;Rut;0;0;0;0
TablaPasoProceso;PK_TablaPasoProceso;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
TablaPasoProceso;PK_TablaPasoProceso;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
TablaPasoProceso;PK_TablaPasoProceso;CLUSTERED;1;1;0;0;3;NumeroDecreto;0;0;0;0
Temporal;PK_Temporal;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Temporal;PK_Temporal;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
Temporal;PK_Temporal;CLUSTERED;1;1;0;0;3;TipoComprobante;0;0;0;0
Temporal;PK_Temporal;CLUSTERED;1;1;0;0;4;ComprobanteDevengado;0;0;0;0
Temporal;PK_Temporal;CLUSTERED;1;1;0;0;5;ComprobanteObligado;0;0;0;0
Temporal;PK_Temporal;CLUSTERED;1;1;0;0;6;Fila_Numero;0;0;0;0
Temporal_Centro_Costo;Ano;NONCLUSTERED;0;0;0;0;1;Ano_Proceso;0;0;0;0
Temporal_Centro_Costo;Area;NONCLUSTERED;0;0;0;0;1;Codigo_Area;0;0;0;0
Temporal_Centro_Costo;CentroCosto;NONCLUSTERED;0;0;0;0;1;Codigo_Centro_Costo;0;0;0;0
Temporal_Centro_Costo;Comprobante;NONCLUSTERED;0;0;0;0;1;Comprobante;0;0;0;0
Temporal_Centro_Costo;Cuenta;NONCLUSTERED;0;0;0;0;1;CodigoCuenta;0;0;0;0
Temporal_Centro_Costo;Tipo;NONCLUSTERED;0;0;0;0;1;TipoComprobante;0;0;0;0
Temporal_DetModPresupues_AreadeGestion;PK_Temporal_DetModPresupues_AreadeGestion;NONCLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Temporal_DetModPresupues_AreadeGestion;PK_Temporal_DetModPresupues_AreadeGestion;NONCLUSTERED;1;1;0;0;2;Ano_proceso;0;0;0;0
Temporal_DetModPresupues_AreadeGestion;PK_Temporal_DetModPresupues_AreadeGestion;NONCLUSTERED;1;1;0;0;3;Comprobante;0;0;0;0
Temporal_DetModPresupues_AreadeGestion;PK_Temporal_DetModPresupues_AreadeGestion;NONCLUSTERED;1;1;0;0;4;Codigo_AreaGestion;0;0;0;0
Temporal_DetModPresupues_AreadeGestion;PK_Temporal_DetModPresupues_AreadeGestion;NONCLUSTERED;1;1;0;0;5;Codigo_Programa;0;0;0;0
Temporal_DetModPresupues_AreadeGestion;PK_Temporal_DetModPresupues_AreadeGestion;NONCLUSTERED;1;1;0;0;6;Codigo_SubPrograma;0;0;0;0
Temporal_DetModPresupues_AreadeGestion;PK_Temporal_DetModPresupues_AreadeGestion;NONCLUSTERED;1;1;0;0;7;Codigocuenta;0;0;0;0
Temporal_DetModPresupues_AreadeGestion;PK_Temporal_DetModPresupues_AreadeGestion;NONCLUSTERED;1;1;0;0;8;Fila_Numero;0;0;0;0
Temporal_Montos_AreadeGestion_Ingresos;PK_Temporal_Montos_AreadeGestion_Ingresos;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Temporal_Montos_AreadeGestion_Ingresos;PK_Temporal_Montos_AreadeGestion_Ingresos;CLUSTERED;1;1;0;0;2;Ano_proceso;0;0;0;0
Temporal_Montos_AreadeGestion_Ingresos;PK_Temporal_Montos_AreadeGestion_Ingresos;CLUSTERED;1;1;0;0;3;Tipocomprobante;0;0;0;0
Temporal_Montos_AreadeGestion_Ingresos;PK_Temporal_Montos_AreadeGestion_Ingresos;CLUSTERED;1;1;0;0;4;Comprobante;0;0;0;0
Temporal_Montos_AreadeGestion_Ingresos;PK_Temporal_Montos_AreadeGestion_Ingresos;CLUSTERED;1;1;0;0;5;Codigocuenta;0;0;0;0
Temporal_Montos_AreadeGestion_Ingresos;PK_Temporal_Montos_AreadeGestion_Ingresos;CLUSTERED;1;1;0;0;6;Codigo_AreaGestion;0;0;0;0
Temporal_Montos_AreadeGestion_Ingresos;PK_Temporal_Montos_AreadeGestion_Ingresos;CLUSTERED;1;1;0;0;7;Codigo_Programa;0;0;0;0
Temporal_Montos_AreadeGestion_Ingresos;PK_Temporal_Montos_AreadeGestion_Ingresos;CLUSTERED;1;1;0;0;8;Codigo_SubPrograma;0;0;0;0
Temporal_Montos_AreadeGestion_Ingresos;PK_Temporal_Montos_AreadeGestion_Ingresos;CLUSTERED;1;1;0;0;9;Fila_Numero;0;0;0;0
TemporalDetModPresupues_CentroCosto;PK_TemporalDetModPresupues_CentroCosto;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
TemporalDetModPresupues_CentroCosto;PK_TemporalDetModPresupues_CentroCosto;CLUSTERED;1;1;0;0;2;Ano_Proceso;0;0;0;0
TemporalDetModPresupues_CentroCosto;PK_TemporalDetModPresupues_CentroCosto;CLUSTERED;1;1;0;0;3;Comprobante;0;0;0;0
TemporalDetModPresupues_CentroCosto;PK_TemporalDetModPresupues_CentroCosto;CLUSTERED;1;1;0;0;4;Codigo_Centro_Costo;0;0;0;0
TemporalDetModPresupues_CentroCosto;PK_TemporalDetModPresupues_CentroCosto;CLUSTERED;1;1;0;0;5;CodigoCuenta;0;0;0;0
TemporalDetModPresupues_CentroCosto;PK_TemporalDetModPresupues_CentroCosto;CLUSTERED;1;1;0;0;6;Fila;0;0;0;0
TemporalMontos_AreadeGestion;PK_TemporalMontos_AreadeGestion;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
TemporalMontos_AreadeGestion;PK_TemporalMontos_AreadeGestion;CLUSTERED;1;1;0;0;2;Ano_proceso;0;0;0;0
TemporalMontos_AreadeGestion;PK_TemporalMontos_AreadeGestion;CLUSTERED;1;1;0;0;3;Tipocomprobante;0;0;0;0
TemporalMontos_AreadeGestion;PK_TemporalMontos_AreadeGestion;CLUSTERED;1;1;0;0;4;Comprobante;0;0;0;0
TemporalMontos_AreadeGestion;PK_TemporalMontos_AreadeGestion;CLUSTERED;1;1;0;0;5;Codigocuenta;0;0;0;0
TemporalMontos_AreadeGestion;PK_TemporalMontos_AreadeGestion;CLUSTERED;1;1;0;0;6;Codigo_AreaGestion;0;0;0;0
TemporalMontos_AreadeGestion;PK_TemporalMontos_AreadeGestion;CLUSTERED;1;1;0;0;7;Codigo_Programa;0;0;0;0
TemporalMontos_AreadeGestion;PK_TemporalMontos_AreadeGestion;CLUSTERED;1;1;0;0;8;Codigo_SubPrograma;0;0;0;0
TemporalMontos_AreadeGestion;PK_TemporalMontos_AreadeGestion;CLUSTERED;1;1;0;0;9;Fila_Numero;0;0;0;0
TemporalMontos_AreadeGestionTraspaso;PK_TemporalMontos_AreadeGestionTraspaso;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
TemporalMontos_AreadeGestionTraspaso;PK_TemporalMontos_AreadeGestionTraspaso;CLUSTERED;1;1;0;0;2;Ano_proceso;0;0;0;0
TemporalMontos_AreadeGestionTraspaso;PK_TemporalMontos_AreadeGestionTraspaso;CLUSTERED;1;1;0;0;3;Tipocomprobante;0;0;0;0
TemporalMontos_AreadeGestionTraspaso;PK_TemporalMontos_AreadeGestionTraspaso;CLUSTERED;1;1;0;0;4;Comprobante;0;0;0;0
TemporalMontos_AreadeGestionTraspaso;PK_TemporalMontos_AreadeGestionTraspaso;CLUSTERED;1;1;0;0;5;Codigo_AreaGestion;0;0;0;0
TemporalMontos_AreadeGestionTraspaso;PK_TemporalMontos_AreadeGestionTraspaso;CLUSTERED;1;1;0;0;6;Codigo_Programa;0;0;0;0
TemporalMontos_AreadeGestionTraspaso;PK_TemporalMontos_AreadeGestionTraspaso;CLUSTERED;1;1;0;0;7;Codigo_SubPrograma;0;0;0;0
TemporalMontos_AreadeGestionTraspaso;PK_TemporalMontos_AreadeGestionTraspaso;CLUSTERED;1;1;0;0;8;Fila_Numero;0;0;0;0
TemporalMontos_AreadeGestionTraspaso;PK_TemporalMontos_AreadeGestionTraspaso;CLUSTERED;1;1;0;0;9;Codigocuenta;0;0;0;0
Tipos_Contratos;PK_Tipos_Contratos;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Tipos_Contratos;PK_Tipos_Contratos;CLUSTERED;1;1;0;0;2;Codigo;0;0;0;0
Tipos_CuentasCorrientes;Area;NONCLUSTERED;0;0;0;0;1;Codigo_Area;0;0;0;0
Tipos_CuentasCorrientes;Codigo;NONCLUSTERED;0;0;0;0;1;Codigo;0;0;0;0
Tipos_CuentasCorrientes;PK_Tipos_CuentasCorrientes;CLUSTERED;1;1;0;0;1;Codigo_Area;0;0;0;0
Tipos_CuentasCorrientes;PK_Tipos_CuentasCorrientes;CLUSTERED;1;1;0;0;2;Codigo;0;0;0;0
TomaDatosTesoreria;Ano;NONCLUSTERED;0;0;0;0;1;Ano_Proceso;0;0;0;0
TomaDatosTesoreria;Area;NONCLUSTERED;0;0;0;0;1;Codigo_Area;0;0;0;0
TomaDatosTesoreria;Cuenta;NONCLUSTERED;0;0;0;0;1;CodigoCuenta;0;0;0;0
TomaDatosTesoreria;Fecha;NONCLUSTERED;0;0;0;0;1;FechaRecepcion;0;0;0;0
TomaDatosTesoreria;Item;NONCLUSTERED;0;0;0;0;1;Item_Pago;0;0;0;0
TomaDatosTesoreria;PK_TomaDatosTesoreria;CLUSTERED;1;1;0;0;1;Ano_Proceso;0;0;0;0
TomaDatosTesoreria;PK_TomaDatosTesoreria;CLUSTERED;1;1;0;0;2;Codigo_Area;0;0;0;0
TomaDatosTesoreria;PK_TomaDatosTesoreria;CLUSTERED;1;1;0;0;3;FechaRecepcion;0;0;0;0
TomaDatosTesoreria;PK_TomaDatosTesoreria;CLUSTERED;1;1;0;0;4;Item_Pago;0;0;0;0
TomaDatosTesoreria;PK_TomaDatosTesoreria;CLUSTERED;1;1;0;0;5;Tipo;0;0;0;0
TomaDatosTesoreria;PK_TomaDatosTesoreria;CLUSTERED;1;1;0;0;6;CodigoCuenta;0;0;0;0
TomaDatosTesoreria;Tipo;NONCLUSTERED;0;0;0;0;1;Tipo;0;0;0;0
Transac_Apertura_Mes;PK_Transac_Apertura_Mes;CLUSTERED;1;1;0;0;1;Fecha_Computador;0;0;0;0
Transac_Apertura_Mes;PK_Transac_Apertura_Mes;CLUSTERED;1;1;0;0;2;Fecha_Servidor;0;0;0;0
Transac_Apertura_Mes;PK_Transac_Apertura_Mes;CLUSTERED;1;1;0;0;3;Codigo_Area;0;0;0;0
Transac_Apertura_Mes;PK_Transac_Apertura_Mes;CLUSTERED;1;1;0;0;4;Ano_Proceso;0;0;0;0
Transacciones;Pk_Agrup;CLUSTERED;0;0;0;0;1;Codigo_Area;0;0;0;0
Transacciones;Pk_Agrup;CLUSTERED;0;0;0;0;2;Ano_Proceso;0;0;0;0
Transacciones;Pk_Agrup;CLUSTERED;0;0;0;0;3;Fecha;0;0;0;0
Transacciones;Transacciones_Ano_Proceso;NONCLUSTERED;0;0;0;0;1;Ano_Proceso;0;0;0;0
Transacciones;Transacciones_Codigo_Area;NONCLUSTERED;0;0;0;0;1;Codigo_Area;0;0;0;0
