Tabla;Indice;TypeDesc;EsPK;EsUnique;user_seeks;user_scans;user_lookups;user_updates;last_user_seek;last_user_scan;TamanoTotal_MB;UsedPages_MB;DataPages_MB
RelacionDeServicios;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
RendicionW2W;;HEAP;False;False;;;;;;;0.0;0.0;0.0
RetencionJudicial;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
RetencionJudicial;aaaaaRetencionJudicial_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
RetencionJudicial;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
RetencionJudicial;Rut_Beneficiario;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
Sala_Cunas;aaaSala_Cunas_PK;CLUSTERED;True;True;;;;;;;0.023437;0.023437;0.007812
Sexo;;HEAP;False;False;;;;;;;0.070312;0.015625;0.007812
SituacionMilitar;aaaSituacionMilitar_PK;CLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
Solicitud_Funcionario_OT;;HEAP;False;False;;;;;;;0.0;0.0;0.0
Solicitud_Funcionario_OT;aaSolicitud_Funcionario_OT_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
Solicitud_Funcionario_OT;Ano;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Solicitud_Funcionario_OT;Fecha;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Solicitud_Funcionario_OT;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Solicitud_Funcionario_OT;Nro_Decreto;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Solicitud_OT;;HEAP;False;False;;;;;;;0.0;0.0;0.0
Solicitud_OT;aaSolicitud_OT_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
Solicitud_OT;Ano;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Solicitud_OT;Fecha;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Solicitud_OT;Nro_Decreto;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
SucursalMutual;;HEAP;False;False;;;;;;;0.0;0.0;0.0
SucursalMutual;aaSucursalMutual_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
SucursalMutual;Id_Sucursal;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
SueldoGrado;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
SueldoGrado_EUS;;HEAP;False;False;;;;;;;3.195312;2.414062;2.40625
SueldoGrado_EUS;aaSueldoGrado_EUS_PK;NONCLUSTERED;True;True;;;;;;;0.945312;0.703125;0.6875
SueldoGrado_EUS;Ano;NONCLUSTERED;False;False;;;;;;;1.070312;0.773437;0.757812
SueldoGrado_EUS;Id_Grado;NONCLUSTERED;False;False;;;;;;;1.007812;0.726562;0.710937
SueldoGrado_EUS;Id_Planta;NONCLUSTERED;False;False;;;;;;;1.070312;0.804687;0.789062
SueldoGrado_EUS;Mes;NONCLUSTERED;False;False;;;;;;;1.070312;0.765625;0.75
SueldoGrado_EUS;Profesional;NONCLUSTERED;False;False;;;;;;;1.007812;0.773437;0.757812
SueldoGrado_ok;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
SueldoGrado_ok;aaaaaSueldoGrado_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
SueldoGrado_Respaldo;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
SueldoGrado_Respaldo;aaaaaSueldoGrado_Respaldo_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
SueldoGrado_Respaldo;Ano;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
SueldoGrado_Respaldo;Id_Grado;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
SueldoGradoEUS;;HEAP;False;False;;;;;;;0.0;0.0;0.0
SueldoGradoEUS;aaSueldoGradoEUS_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
Sueldos_Ley_15076;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
Sueldos_Ley_15076;aaaaaSueldos_Ley_15076_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
Sueldos_Ley_15076;ID_Horas;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
Sueldos_Ley_15076;ID_Trienio;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
SueldosMinimos;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
SueldosMinimos;aaaaaSueldosMinimos_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
SueldosMinimos;Id_SueldoMinimo;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
Sumario_Administrativo;;HEAP;False;False;;;;;;;0.0;0.0;0.0
Sumario_Administrativo;aaaaaSumario_Administrativo_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
Sumario_Administrativo;ID_Correlativo;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Sumario_Administrativo;ID_Funcionario;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Sumario_Anexo;;HEAP;False;False;;;;;;;0.0;0.0;0.0
SumarioAdministrativo;;HEAP;False;False;;;;;;;0.0;0.0;0.0
SumarioAdministrativo;aaaSumarioAdministrativo_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
SumarioAdministrativo;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
SumarioAdministrativo;NumInvSumaria;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
SumarioAdministrativo;Periodo;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Suplencias;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
Suplencias;aaaaaSuplencias_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
Suplencias;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
Suplencias;Id_Incremento;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
Suplencias;Id_SueldoMedico;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
Suplencias;TipoSuplencia;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
tabla;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
Tabla_EscalaViaticoInternacional;;HEAP;False;False;;;;;;;0.0;0.0;0.0
Tabla_EscalaViaticoInternacional;aaaTabla_EscalaViaticoInternacional_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
Tabla_EscalaViaticoInternacional;Tramo;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Tabla_FactorViaticoInternacional;;HEAP;False;False;;;;;;;0.0;0.0;0.0
Tabla_FactorViaticoInternacional;aaaTabla_FactorViaticoInternacional_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
Tabla_FactorViaticoInternacional;Codigo;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Tabla_OperadoresLME;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
Tabla_OperadoresLME;aaaTabla_OperadoresLME_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
Tabla_PautaCalificacion;Id_Tabla_PautaCalificacion_PK;CLUSTERED;True;True;;;;;;;0.0;0.0;0.0
TablaBienestar;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
TablaBienestar;aaaTablaBienestar_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
TablaBienestar;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
TablaControl;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
TablaControl;aaaTablaControl_PK;NONCLUSTERED;True;True;;;;;;;0.070312;0.015625;0.007812
TablaControl;Control_Ano;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
TablaControl;Control_Mes;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
TablaControl;Control_TipoProceso;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
TablaControl;Control_TipoRemun;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
TablaControl_TiempoCompensados;;HEAP;False;False;;;;;;;0.0;0.0;0.0
TablaControlDifSueldos;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
TablaControlDifSueldos;aaaTablaControlDifSueldos_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
TablaControlIncentivos;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
TablaControlIncentivos;aaTablaControlIncentivos_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
TablaControlIncentivos;Ano;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
TablaControlIncentivos;Id_ProcesoPs;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
TablaControlIncentivos;Mes;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
TablaControlIncentivos;TipoRemuneracion;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
TablaControlPlanSuple;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
TablaControlPlanSuple;aaaTablaControlPlanSuple_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
Tiempo_Asignaciones;;HEAP;False;False;;;;;;;0.0;0.0;0.0
Tiempo_Asignaciones;aaaTiempo_Asignaciones_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
Tiempo_Asignaciones;Ano_Decreto;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Tiempo_Asignaciones;Contador;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Tiempo_Asignaciones;Fecha_Decreto;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Tiempo_Asignaciones;Id_Decreto;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Tiempo_Asignaciones;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Tiempo_Autorizadas;;HEAP;False;False;;;;;;;0.0;0.0;0.0
Tiempo_Autorizadas;aaaTiempo_Autorizadas_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
Tiempo_Autorizadas;Ano_Decreto;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Tiempo_Autorizadas;Correlativo;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Tiempo_Autorizadas;Fec_Decreto;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Tiempo_Autorizadas;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Tiempo_Autorizadas;Num_Decreto;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Tiempo_Compensado;;HEAP;False;False;;;;;;;0.007812;0.007812;0.0
Tiempo_Compensado;aaaTiempo_Compensado_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
Tiempo_Compensado_Transacciones;;HEAP;False;False;;;;;;;0.0;0.0;0.0
Tiempo_Compensado_Transacciones;aaTiempo_Compensado_Transacciones_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
Tiempo_DetalleAsignaciones;;HEAP;False;False;;;;;;;0.0;0.0;0.0
Tiempo_DetalleAsignaciones;aaaTiempo_DetalleAsignaciones_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
Tiempo_DetalleAsignaciones;Ano_Decreto;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Tiempo_DetalleAsignaciones;Contador_Asignacion;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Tiempo_DetalleAsignaciones;Correlativo;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Tiempo_DetalleAsignaciones;Correlativo_Autorizada;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Tiempo_DetalleAsignaciones;Fec_Decreto;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Tiempo_DetalleAsignaciones;Id_Decreto;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Tiempo_DetalleAsignaciones;Id_Funcionario;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Tiempo_DetalleAsignaciones;Num_Decreto;NONCLUSTERED;False;False;;;;;;;0.0;0.0;0.0
Tiempo_Gremial;aaaTiempo_Gremial_PK;CLUSTERED;True;True;;;;;;;0.023437;0.023437;0.007812
Tipo;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
Tipo_Causante;aaaId_Causante_PK;CLUSTERED;True;True;;;;;;;0.023437;0.023437;0.007812
Tipo_Permiso;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
Tipo_Permiso;aaaaaTipo_Pemiso_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
Tipo_ProcesoCalificacion;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
Tipo_ProcesoCalificacion;aaaTipo_ProcesoCalificacion_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
TipoEstadoLicenciaMedica;;HEAP;False;False;;;;;;;0.070312;0.015625;0.007812
TipoEstadoLicenciaMedica;aaaEstado_LicenciaMedica_PK;NONCLUSTERED;True;True;;;;;;;0.070312;0.015625;0.007812
TipoEstudio;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
TipoEstudio;aaaCodigo_TipoEstudio_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
TipoInstitucionesAVP;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
TipoInstitucionesAVP;aaTipoInstitucionesAVP_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
TipoInstitucionesAVP;Tipo_Institucion;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
TipoPago;aaaTipoPago_PK;CLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
TiposLicenciasMedicas;;HEAP;False;False;;;;;;;0.070312;0.015625;0.007812
TiposLicenciasMedicas;aaaTiposLicenciasMedicas_PK;NONCLUSTERED;True;True;;;;;;;0.070312;0.015625;0.007812
TramosAsigFamiliar;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
TramosAsigFamiliar;aaaaaTramosAsigFamiliar_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
TramosAsigFamiliar;Periodo;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
TramosAsigFamiliar;Tramo;NONCLUSTERED;False;False;;;;;;;0.015625;0.015625;0.007812
Transacciones;;HEAP;False;False;;;;;;;42.195312;41.960937;41.953125
Transfer;;HEAP;False;False;;;;;;;0.070312;0.015625;0.007812
Transfer;aaaTransfer_PK;NONCLUSTERED;True;True;;;;;;;0.070312;0.015625;0.007812
Transfer_ControlAbono;;HEAP;False;False;;;;;;;0.070312;0.015625;0.007812
Transfer_ControlAbono;aaaTransfer_ControlAbono_PK;NONCLUSTERED;True;True;;;;;;;0.070312;0.015625;0.007812
Transfer_Detalle;;HEAP;False;False;;;;;;;0.070312;0.015625;0.007812
Transfer_Detalle;aaaTransfer_Detalle_PK;NONCLUSTERED;True;True;;;;;;;0.070312;0.015625;0.007812
Transfer_Encabezado;;HEAP;False;False;;;;;;;0.070312;0.015625;0.007812
Transfer_Encabezado;aaaTransfer_Encabezado_PK;NONCLUSTERED;True;True;;;;;;;0.070312;0.015625;0.007812
Transfer_W2W;;HEAP;False;False;;;;;;;0.0;0.0;0.0
Transfer_W2W;aaTransfer_W2W_PK;NONCLUSTERED;True;True;;;;;;;0.0;0.0;0.0
Transparencia;;HEAP;False;False;;;;;;;0.0;0.0;0.0
Transparencia_Oficial;;HEAP;False;False;;;;;;;0.007812;0.007812;0.0
Transparencia_Paso;;HEAP;False;False;;;;;;;0.070312;0.015625;0.007812
VerificaTablas;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
VerificaTablas;aaaVerificaTablas_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
Viaticos;;HEAP;False;False;;;;;;;0.015625;0.015625;0.007812
Viaticos;aaViaticos_PK;NONCLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
xData_Causales;PK__xData_Ca__573F24842C794C1D;CLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
xData_EstadoNotificacion;PK__xData_Es__AB2EB6F828A8BB39;CLUSTERED;True;True;;;;;;;0.015625;0.015625;0.007812
