TABLA;INDICE;TYPE_DESC;IS_PRIMARY_KEY;IS_UNIQUE;USER_SEEKS;USER_SCANS;USER_LOOKUPS;USER_UPDATES;LAST_USER_SEEK;LAST_USER_SCAN;TAMANO-TOTAL;USED-PAGES;DATA-PAGES;ATRIBUTOS
MovPlanillaHaberDctos;Id_EstabContrato;NONCLUSTERED;0;0;0;1;0;2;NULL;2026-06-04 09:06:37.240;0.078125;0.031250;0.007812;Id_EstabContrato
MovPlanillaHaberDctos;Id_TipoContrato;NONCLUSTERED;0;0;0;1;0;2;NULL;2026-06-04 09:06:37.300;0.078125;0.031250;0.007812;Id_TipoContrato
Municipalidad;aaaaaMunicipalidad_PK;NONCLUSTERED;1;1;2;0;0;0;2026-06-04 10:53:21.870;NULL;0.015625;0.015625;0.007812;Codigo_Area
Municipalidad;Codigo_Comuna;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Codigo_Comuna
Mutualidad;aaaCodSuperInt_Mutual_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;CodSuperInt_Mutual
NivelEducativo;aaaaaNivelEducativo_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Nivel
NivelEducativo;Id_Nivel;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Nivel
NoRecepcionLME;aaaNoRecepcionLME_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Codigo
OrdenTrabajo;aaaOrdenTrabajo_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;2.695312;2.648437;2.617187;Id_Establecimiento,Id_Funcionario,Id_Orden,Ano_proceso
Otras_InstitucionesPrev;aaOtras_InstitucionesPrev_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Codigo
Otras_InstitucionesPrev;Id_Codigo;NONCLUSTERED;0;0;5;0;0;0;2026-06-04 09:06:25.100;NULL;0.015625;0.015625;0.007812;Id_Codigo
ParametrosGenerales;aaaaaParametrosGenerales_PK;NONCLUSTERED;1;1;1;0;0;0;2026-06-04 10:00:08.683;NULL;0.015625;0.015625;0.007812;Codigo_Area
ParametrosGenerales;Codigo_Area;NONCLUSTERED;0;1;7;0;0;0;2026-06-04 10:53:21.897;NULL;0.015625;0.015625;0.007812;Codigo_Area
Permiso_Defuncion;ID_Causante;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Causante
Permiso_Defuncion;ID_Funcionario;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;ID_Funcionario
Permiso_Defuncion;ID_Reemplazo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Reemplazo
Permiso_Defuncion;Nro_Decreto;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Nro_Decreto
Permisos_Varios;aaaaaPermisosVarios_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.093750;0.046875;0.031250;Id_Establecimiento,Id_Funcionario,Id_Correlativo
Permisos_Varios;Id_TipoPermiso;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.085937;0.039062;0.015625;Id_TipoPermiso
PermisosAdministrativos;aaaaaPermisosAdministrativo_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.515625;0.406250;0.382812;Id_Funcionario,Id_Establecimiento,Periodo,Correlativo
PermisosAdministrativos;Correlativo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.320312;0.156250;0.140625;Correlativo
PermisosAdministrativos;Id_Establecimiento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.320312;0.210937;0.195312;Id_Establecimiento
PermisosAdministrativos;Id_Funcionario;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.390625;0.250000;0.226562;Id_Funcionario
PermisosAdministrativos;Periodo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.257812;0.140625;0.125000;Periodo
PermisosAdminSinRemuneracion;aaaaaPermisosAdminSinRemune_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Establecimiento,Id_Funcionario,Periodo,Correlativo
PermisosAdminSinRemuneracion;Correlativo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Correlativo
PermisosAdminSinRemuneracion;Id_Establecimiento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Establecimiento
PermisosAdminSinRemuneracion;Id_Funcionario;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Funcionario
PermisosAdminSinRemuneracion;Periodo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Periodo
PermisosLegales;aaaaaPermisosLegales_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;1.882812;1.773437;1.757812;Id_Establecimiento,Id_Funcionario,Periodo
PermisosLegales;Id_Establecimiento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1.570312;1.492187;1.476562;Id_Establecimiento
PermisosLegales;Id_Funcionario;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1.195312;1.140625;1.125000;Id_Funcionario
PermisosLegales;Periodo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;1.195312;1.140625;1.125000;Periodo
PermisosPost_Natal;aaaPermisosPost_Natal_PK;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.023437;0.023437;0.007812;Id_Establecimiento,Id_Funcionario,Tipo_Permiso,Fecha_Evento,Correlativo
PermisosPost_Natal;Correlativo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Correlativo
PermisosPost_Natal;Fecha_Evento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Fecha_Evento
PermisosPost_Natal;ID_Establecimiento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Establecimiento
PermisosPost_Natal;ID_Funcionario;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Funcionario
PermisosPost_Natal;Tipo_Permiso;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Tipo_Permiso
PermisosPost_Natal_Otorgados;aaaPermisosPost_Natal_Otorgados_PK;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.023437;0.023437;0.007812;Id_Establecimiento,Id_Funcionario,Tipo_Permiso,Fecha_Evento
PermisosPost_Natal_Otorgados;Fecha_Evento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Fecha_Evento
PermisosPost_Natal_Otorgados;ID_Establecimiento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Establecimiento
PermisosPost_Natal_Otorgados;ID_Funcionario;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Funcionario
PermisosPost_Natal_Otorgados;Tipo_Permiso;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Tipo_Permiso
PermisosPostNatalParental;aaaPermisosPostNatalParental_PK;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.265625;0.156250;0.132812;Id_Correlativo,Rut
PermisosPostNatalParental;Id_Correlativo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.078125;0.031250;0.015625;Id_Correlativo
PermisosPostNatalParental;Rut;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.078125;0.031250;0.015625;Rut
PlandeCuenta;aaaaaPlandeCuenta_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.148437;0.054687;0.085937;Ano_Proceso,Codigo_Area,CodigoCuenta
PlandeCuenta;Ano_Proceso;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.039062;0.039062;0.023437;Ano_Proceso
PlandeCuenta;Codigo_Area;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.164062;0.054687;0.039062;Codigo_Area
PlandeCuenta;CodigoCuenta;NONCLUSTERED;0;0;0;1;0;0;NULL;2026-06-04 09:06:25.457;0.179687;0.085937;0.085937;CodigoCuenta
PlandeCuenta;SW_Clasificador2008;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.117187;0.062500;0.039062;SW_Clasificador2008
PlanillaSuplementaria;aaaPlanillaSuplementaria_PK;NONCLUSTERED;1;1;0;1;0;0;NULL;2026-06-04 09:08:39.863;16.195312;16.171875;16.101562;Id_Establecimiento,Id_Funcionario,Id_ProcesoPs,Mes,Ano
PlanillaSuplementariaHrs;aaaPlanillaSuplementariaHrs_PK;NONCLUSTERED;1;1;1;0;0;0;2026-06-04 09:12:57.233;NULL;17.757812;17.695312;17.617187;Id_Establecimiento,Id_Funcionario,Id_ProcesoPs,Tipo_Horas,Mes,Ano
PlantaMaestra;aaaaaPlantaMaestra_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Establecimiento,Tipo_Funcionario,Id_Escalafon
PlantaMaestra;Id_Cargo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Escalafon
PlantaMaestra;Id_Establecimiento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Establecimiento
Postulantes_DAEM;aaaaaPostulantes_DAEM_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Rut_Funcionario
PostulantesPorRamos_DAEM;aaPostulantesPorRamos_DAEM_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;RutPostulante,Id_asignatura
PostulantesPorRamos_DAEM;Id_asignatura;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_asignatura
PostulantesPorRamos_DAEM;RutPostulante;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;RutPostulante
Previred;aaPrevired_PK;NONCLUSTERED;1;1;1;0;0;0;2026-06-04 09:08:39.980;NULL;23.828125;23.796875;23.679687;K1_Id_Remuneracion,K1_Id_ProcesoPS,K1_Id_Establecimiento,K1_Id_Funcionario,K1_NroContrato,K1_Correlativo,K1_Mes,K1_Ano
Previred;K1_Ano;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;8.507812;8.453125;8.414062;K1_Ano
Previred;K1_Correlativo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;10.570312;10.546875;10.500000;K1_Correlativo
Previred;K1_Id_Establecimiento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;13.945312;13.882812;13.820312;K1_Id_Establecimiento
Previred;K1_Id_Funcionario;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;10.570312;10.546875;10.500000;K1_Id_Funcionario
Previred;K1_Id_ProcesoPS;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;10.570312;10.546875;10.500000;K1_Id_ProcesoPS
Previred;K1_Id_Remuneracion;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;10.570312;10.546875;10.500000;K1_Id_Remuneracion
Previred;K1_Mes;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;8.507812;8.468750;8.421875;K1_Mes
Previred;K1_NroContrato;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;10.570312;10.546875;10.500000;K1_NroContrato
ProcesosPlanillaSuplementaria;aaMovPlanillaHaberDctos_PK;NONCLUSTERED;1;1;0;2;0;2;NULL;2026-06-04 10:00:09.077;0.101562;0.046875;0.031250;Id_ProcesoPs,Mes,Ano
ProfesionalesMedicos;aaaProfesionalesMedicos_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.226562;0.125000;0.140625;Rut
Proyectos;aaProyectos_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Proyecto
Proyectos;Id_Proyecto;NONCLUSTERED;0;0;1;0;0;0;2026-06-04 09:07:06.383;NULL;0.015625;0.015625;0.007812;Id_Proyecto
Recaudacion_Licencia;aaaRecaudacion_Licencia_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;2.695312;2.625000;2.593750;Rut,Id_Licencia,Id_Correlativo
RecaudacionPostNatalParental;aaaRecaudacionPostNatalParental_PK;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.125000;0.078125;0.062500;Id_Correlativo,Id_CorrelativoPermiso,Rut
RecaudacionPostNatalParental;Id_Correlativo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.093750;0.039062;0.023437;Id_Correlativo
RecaudacionPostNatalParental;Id_CorrelativoPermiso;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.101562;0.054687;0.039062;Id_CorrelativoPermiso
RecaudacionPostNatalParental;Rut;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.101562;0.046875;0.023437;Rut
REN_Cierre;pk_Cierre;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Ano,Mes
REN_Clasificador;PK_REN_Clasificador;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Codigo_Clasificador
REN_Clasificador_Establecimientos;PK_REN_Clasificador_Establecimientos;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Codigo_Clasificador,Id_Establecimiento
REN_Clasificador_Tipo_Horas;PK_REN_Clasificador_Tipo_Horas;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Codigo_Clasificador,Tipo_Horas
REN_Columnas;PK_REN_Columnas;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.070312;0.054687;0.039062;Codigo_Columna
REN_Detalle;PK_REN_Detalle;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;REN_Ano,REN_RUT,REN_MES,REN_RBD,REN_FUN
REN_Funcion;PK_REN_Funcion;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Funcion
REN_FuncionCargo;PK_REN_FuncionCargo;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Funcion,Id_Cargo,Escalafon
REN_Movimientos_Descuentos;PK_REN_Movimientos_Descuentos;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Codigo_Clasificador,Codigo_Columna,Id_Descuentos
REN_Movimientos_Descuentos_PS;PK_REN_Movimientos_Descuentos_PS;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Codigo_Clasificador,Codigo_Columna,Id_Descuentos
REN_Movimientos_Haberes;PK_REN_Movimientos_Haberes;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Codigo_Clasificador,Codigo_Columna,Id_Haber
REN_Movimientos_Haberes_PS;PK_REN_Movimientos_Haberes_PS;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Codigo_Clasificador,Codigo_Columna,Id_Haber
REN_Parametros;PK_REN_Parametros;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Codigo_Area,Codigo_Estatuto
RentaEncasillamiento;aaaRentaEncasillamiento_PK;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.132812;0.093750;0.078125;Rut
RentaEncasillamiento;Codigo_TDP;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.039062;0.039062;0.023437;Rut
ResultadoMigracionNet;NombreTablaDestino;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;NombreTablaDestino
ResultadoMigracionNet;NombreTablaOriginal;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;NombreTablaOriginal
ResultadoMigracionNet;PK_ResultadoMigracionNet;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;NombreTablaOriginal,NombreTablaDestino
RetencionJudicial;aaaaaRetencionJudicial_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Establecimiento,Id_Funcionario,Rut_Beneficiario
RetencionJudicial;Id_Establecimiento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Establecimiento
RetencionJudicial;Id_Funcionario;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Funcionario
RetencionJudicial;Rut_Beneficiario;NONCLUSTERED;0;0;0;1;0;0;NULL;2026-06-04 10:00:08.980;0.015625;0.015625;0.007812;Rut_Beneficiario
Retroactivo;aaRetroactivo_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Establecimiento,Id_Funcionario,Tipo_Horas
Retroactivo;Id_Establecimiento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Establecimiento
Retroactivo;Id_Funcionario;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Funcionario
Sindicatos;aaSindicatos_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Sindicato
Sindicatos;Id_Sindicato;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Sindicato
SituacionMilitar;aaaSituacionMilitar_PK;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Codigo
Suplencias;aaaaaSuplencias_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Funcionario
Suplencias;Id_Funcionario;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Funcionario
Suplencias;Id_Incremento;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Incremento_Suple
Suplencias;Id_SueldoMedico;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_SueldoMedico_Suple
Suplencias;TipoSuplencia;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;TipoSuplencia
sysdiagrams;PK__sysdiagr__C2B05B612F70311B;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;diagram_id
sysdiagrams;UK_principal_name;NONCLUSTERED;0;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;principal_id,name
Tabla_OperadoresLME;aaaTabla_OperadoresLME_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;CodigoOperadorLME
TablaBienestar;aaaTablaBienestar_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Bienestar
TablaBienestar;Id_Funcionario;NONCLUSTERED;0;0;2;0;0;0;2026-06-04 09:06:42.163;NULL;0.015625;0.015625;0.007812;Id_Bienestar
TablaControl;aaaTablaControl_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.195312;0.031250;0.015625;Control_Ano,Control_Mes,Control_TipoProceso,Control_TipoRemun,Control_Id_Haber,SueldoDesde,SueldoHasta
TablaControl;Control_Ano;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Control_Ano
TablaControl;Control_Id_Haber;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Control_Id_Haber
TablaControl;Control_Mes;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Control_Mes
TablaControl;Control_TipoProceso;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Control_TipoProceso
TablaControl;Control_TipoRemun;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Control_TipoRemun
TablaSindicato;aaaTablaSindicato_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Sindicato
TablaSindicato;Id_Funcionario;NONCLUSTERED;0;0;2;0;0;0;2026-06-04 09:06:42.197;NULL;0.015625;0.015625;0.007812;Id_Sindicato
Tbl_Paridad;Id_Vb6;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Vb6
Tbl_Paridad;PK_Tbl_Paridad;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Tipo,Id_Vb6
Tbl_Paridad;Tipo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Tipo
TemporalDesDificil;aaaaaTemporalDesDificil_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Establecimiento,Id_Funcionario,Id_EstablecimientoAsig,Tipo_Horas
Tipo_Causante;aaaId_Causante_PK;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.023437;0.023437;0.007812;ID_Causante
Tipo_Finiquito;aaTipo_Finiquito_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Codigo_Ley,Codigo_Causal
Tipo_Finiquito;Codigo_Causal;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Codigo_Causal
Tipo_Finiquito;Codigo_Ley;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Codigo_Ley
Tipo_Finiquito;Detalle;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Detalle
Tipo_Finiquito;Nombre_Ley;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Nombre_Ley
Tipo_Horas;aaaaaTipo_Horas_PK;NONCLUSTERED;1;1;1;0;0;0;2026-06-04 09:07:06.377;NULL;0.015625;0.015625;0.007812;Tipo_Horas
Tipo_Horas;Id_TipoContrato;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_TipoContrato
Tipo_Horas;Tipo_Horas;NONCLUSTERED;0;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Tipo_Horas
Tipo_Horas_AEduca;aaTipo_Horas_AEduca_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Tipo_Horas
Tipo_Horas_AEduca;Tipo_Horas;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Tipo_Horas
Tipo_Horas_Proyecto;aaTipo_Horas_Proyecto_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Tipo_Horas_Proyecto
Tipo_Horas_Proyecto;Id_Tipo_Horas_Proyecto;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Tipo_Horas_Proyecto
Tipo_Permiso;aaaaaTipo_Pemiso_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Permiso
TipoAdministracion;aaaTipoAdministracion_PK;CLUSTERED;1;1;5;0;0;0;2026-06-04 09:07:06.887;NULL;0.015625;0.015625;0.007812;Codigo_Administracion
TipoEstablecimiento;aaaTipoEstablecimiento_PK;CLUSTERED;1;1;3;0;0;0;2026-06-04 09:07:06.917;NULL;0.015625;0.015625;0.007812;Codigo_TipoEstablecimiento
TipoEstadoLicenciaMedica;aaaEstado_LicenciaMedica_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Codigo
TipoEstadoPagoLicenciaMedica;aaaEstadoPago_LicenciaMedica_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Codigo
TipoEstudio;aaaTipoEstudio_PK;CLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Codigo_TipoEstudio
TipoInstitucionesAVP;aaTipoInstitucionesAVP_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Tipo_Institucion
TipoInstitucionesAVP;Tipo_Institucion;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Tipo_Institucion
TipoPago;aaaTipoPago_PK;CLUSTERED;1;1;14;0;0;0;2026-06-04 09:07:07.337;NULL;0.015625;0.015625;0.007812;Codigo
TiposDeAccidentes;aaaaaTiposDeAccidentes_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.015625;0.015625;0.007812;Id_Accidente
TiposLicenciasMedicas;aaaTiposLicenciasMedicas_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.070312;0.015625;0.007812;Id_TipoLicencia
Totales_Finiquito;aaTotales_Finiquito_PK;NONCLUSTERED;1;1;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Id_Establecimiento,Id_Funcionario,Correlativo
Totales_Finiquito;Correlativo;NONCLUSTERED;0;0;NULL;NULL;NULL;NULL;NULL;NULL;0.000000;0.000000;0.000000;Correlativo
